Experiment,Group,Subject,TrialType,Kind,Object,Rating
3,S,S18,Color,Natural,spinach,7
3,S,S18,Color,ArtifactFC,coin,5
3,S,S18,Color,ArtifactFC,lab coat,5
3,S,S18,Color,ArtifactFC,military uniform,4
3,S,S18,Color,ArtifactFC,paper,6
3,S,S18,Color,ArtifactFC,recycling bin,4
3,S,S18,Color,ArtifactFC,school bus,6
3,S,S18,Color,ArtifactFC,stop sign,7
3,S,S18,Color,ArtifactFC,wedding dress,7
3,S,S18,Color,ArtifactNFC,car,4
3,S,S18,Color,ArtifactNFC,cup,4
3,S,S18,Color,ArtifactNFC,fork,5
3,S,S18,Color,ArtifactNFC,laptop,4
3,S,S18,Color,ArtifactFC,pen,4
3,S,S18,Color,ArtifactNFC,soap,2
3,S,S18,Color,ArtifactNFC,table,3
3,S,S18,Color,ArtifactNFC,towel,3
3,S,S19,Color,Natural,apple,3
3,S,S19,Color,Natural,blueberry,7
3,S,S19,Color,Natural,carrot,6
3,S,S19,Color,Natural,corn,5
3,S,S19,Color,Natural,fire,5
3,S,S19,Color,Natural,kiwi,6
3,S,S19,Color,Natural,polar bear,7
3,S,S19,Color,Natural,spinach,7
3,S,S19,Color,ArtifactFC,coin,4
3,S,S19,Color,ArtifactFC,lab coat,6
3,S,S19,Color,ArtifactFC,military uniform,2
3,S,S19,Color,ArtifactFC,paper,5
3,S,S19,Color,ArtifactFC,recycling bin,4
3,S,S19,Color,ArtifactFC,school bus,4
3,S,S19,Color,ArtifactFC,stop sign,7
3,S,S19,Color,ArtifactFC,wedding dress,5
3,S,S19,Color,ArtifactNFC,car,3
3,S,S19,Color,ArtifactNFC,cup,1
3,S,S19,Color,ArtifactNFC,fork,4
3,S,S19,Color,ArtifactNFC,laptop,6
3,S,S19,Color,ArtifactFC,pen,4
3,S,S19,Color,ArtifactNFC,soap,3
3,S,S19,Color,ArtifactNFC,table,2
3,S,S19,Color,ArtifactNFC,towel,1
