Experiment,TrialNum,TrialType,Kind,Object,Group,subjID,color1,color2,color3
2,24,Color,ArtifactNFC,purse,S,NFB_S_14,black,,
2,25,Color,ArtifactFC,crayon,S,NFB_S_14,black,,
2,26,Color,ArtifactNFC,lunch box,S,NFB_S_14,blue,,
2,27,Color,ArtifactNFC,suitcase,S,NFB_S_14,black,,
2,28,Color,ArtifactNFC,couch,S,NFB_S_14,beige,,
2,29,Color,ArtifactNFC,shoes,S,NFB_S_14,black,,
2,30,Color,ArtifactNFC,vacuum,S,NFB_S_14,black,,
3,31,Color,Natural,apple,S,NFB_S_14,red,,
3,32,Color,Natural,blueberry,S,NFB_S_14,blue,,
3,33,Color,Natural,carrot,S,NFB_S_14,orange,,
3,34,Color,Natural,corn,S,NFB_S_14,yellow,,
3,35,Color,Natural,fire,S,NFB_S_14,red,,
3,36,Color,Natural,kiwi,S,NFB_S_14,brown,,
3,37,Color,Natural,polar bear,S,NFB_S_14,white,,
3,38,Color,Natural,spinach,S,NFB_S_14,green,,
3,39,Color,ArtifactFC,coin,S,NFB_S_14,silver,,
3,40,Color,ArtifactFC,lab coat,S,NFB_S_14,white,,
3,41,Color,ArtifactFC,military uniform,S,NFB_S_14,green,,
3,42,Color,ArtifactFC,paper,S,NFB_S_14,white,,
3,43,Color,ArtifactFC,recycling bin,S,NFB_S_14,green,,
3,44,Color,ArtifactFC,school bus,S,NFB_S_14,yellow,,
3,45,Color,ArtifactFC,stop sign,S,NFB_S_14,red,,
3,46,Color,ArtifactFC,wedding dress,S,NFB_S_14,white,,
3,47,Color,ArtifactNFC,car,S,NFB_S_14,white,,
3,48,Color,ArtifactNFC,cup,S,NFB_S_14,white,,
3,49,Color,ArtifactNFC,fork,S,NFB_S_14,silver,,
3,50,Color,ArtifactNFC,laptop,S,NFB_S_14,grey,,
3,51,Color,ArtifactFC,pen,S,NFB_S_14,black,,
3,52,Color,ArtifactNFC,soap,S,NFB_S_14,white,,
3,53,Color,ArtifactNFC,table,S,NFB_S_14,brown,,
3,54,Color,ArtifactNFC,towel,S,NFB_S_14,white,,
2,1,Color,Natural,strawberry,S,NFB_S_07,red,,
2,2,Color,Natural,banana,S,NFB_S_07,yellow,,
2,3,Color,Natural,broccoli,S,NFB_S_07,green,,
2,4,Color,Natural,lemon,S,NFB_S_07,yellow,,
2,5,Color,Natural,coal,S,NFB_S_07,black,,
2,6,Color,Natural,snow,S,NFB_S_07,white,,
2,7,Color,Natural,flamingo,S,NFB_S_07,pink,,
2,8,Color,Natural,elephant,S,NFB_S_07,grey,,
2,9,Color,Natural,ruby,S,NFB_S_07,red,,
2,10,Color,Natural,pearl,S,NFB_S_07,white,,
2,11,Color,ArtifactFC,go traffic,S,NFB_S_07,green,,
2,12,Color,ArtifactFC,fire truck,S,NFB_S_07,red,,
2,13,Color,ArtifactFC,basketball,S,NFB_S_07,orange,,
2,14,Color,ArtifactFC,taxi cab,S,NFB_S_07,yellow,,
2,15,Color,ArtifactFC,police uniform,S,NFB_S_07,blue,,
2,16,Color,ArtifactFC,dollar bill,S,NFB_S_07,green,,
2,17,Color,ArtifactFC,tennis ball,S,NFB_S_07,yellow,,
2,18,Color,ArtifactFC,chalkboard,S,NFB_S_07,black,,
2,19,Color,ArtifactNFC,toilet,S,NFB_S_07,white,,
2,20,Color,ArtifactFC,street sign,S,NFB_S_07,green,,
2,21,Color,ArtifactNFC,pants,S,NFB_S_07,black,,
2,22,Color,ArtifactNFC,mug,S,NFB_S_07,beige,,
2,23,Color,ArtifactNFC,book,S,NFB_S_07,brown,,
2,24,Color,ArtifactNFC,purse,S,NFB_S_07,brown,,
2,25,Color,ArtifactFC,crayon,S,NFB_S_07,red,,
2,26,Color,ArtifactNFC,lunch box,S,NFB_S_07,silver,,
2,27,Color,ArtifactNFC,suitcase,S,NFB_S_07,black,,
2,28,Color,ArtifactNFC,couch,S,NFB_S_07,blue,,
2,29,Color,ArtifactNFC,shoes,S,NFB_S_07,brown,,
2,30,Color,ArtifactNFC,vacuum,S,NFB_S_07,grey,,
3,31,Color,Natural,apple,S,NFB_S_07,red,,
3,32,Color,Natural,blueberry,S,NFB_S_07,blue,,
3,33,Color,Natural,carrot,S,NFB_S_07,orange,,
3,34,Color,Natural,corn,S,NFB_S_07,yellow,,
3,35,Color,Natural,fire,S,NFB_S_07,orange,,
3,36,Color,Natural,kiwi,S,NFB_S_07,brown,,
3,37,Color,Natural,polar bear,S,NFB_S_07,white,,
3,38,Color,Natural,spinach,S,NFB_S_07,green,,
3,39,Color,ArtifactFC,coin,S,NFB_S_07,silver,,
3,40,Color,ArtifactFC,lab coat,S,NFB_S_07,white,,
3,41,Color,ArtifactFC,military uniform,S,NFB_S_07,green,,
3,42,Color,ArtifactFC,paper,S,NFB_S_07,white,,
3,43,Color,ArtifactFC,recycling bin,S,NFB_S_07,blue,,
3,44,Color,ArtifactFC,school bus,S,NFB_S_07,yellow,,
3,45,Color,ArtifactFC,stop sign,S,NFB_S_07,red,,
3,46,Color,ArtifactFC,wedding dress,S,NFB_S_07,white,,
3,47,Color,ArtifactNFC,car,S,NFB_S_07,silver,,
3,48,Color,ArtifactNFC,cup,S,NFB_S_07,clear,,
3,49,Color,ArtifactNFC,fork,S,NFB_S_07,silver,,
3,50,Color,ArtifactNFC,laptop,S,NFB_S_07,silver,,
3,51,Color,ArtifactFC,pen,S,NFB_S_07,blue,,
3,52,Color,ArtifactNFC,soap,S,NFB_S_07,white,,
3,53,Color,ArtifactNFC,table,S,NFB_S_07,brown,,
3,54,Color,ArtifactNFC,towel,S,NFB_S_07,white,,
2,1,Color,Natural,strawberry,S,NFB_S_09,red,,
2,2,Color,Natural,banana,S,NFB_S_09,yellow,,
2,3,Color,Natural,broccoli,S,NFB_S_09,green,,
2,4,Color,Natural,lemon,S,NFB_S_09,yellow,,
2,5,Color,Natural,coal,S,NFB_S_09,black,,
2,6,Color,Natural,snow,S,NFB_S_09,white,,
2,7,Color,Natural,flamingo,S,NFB_S_09,pink,,
2,8,Color,Natural,elephant,S,NFB_S_09,grey,,
2,9,Color,Natural,ruby,S,NFB_S_09,red,,
2,10,Color,Natural,pearl,S,NFB_S_09,white,,
2,11,Color,ArtifactFC,go traffic,S,NFB_S_09,green,,
2,12,Color,ArtifactFC,fire truck,S,NFB_S_09,red,,
2,13,Color,ArtifactFC,basketball,S,NFB_S_09,orange,,
2,14,Color,ArtifactFC,taxi cab,S,NFB_S_09,yellow,,
2,15,Color,ArtifactFC,police uniform,S,NFB_S_09,dark,blue,
2,16,Color,ArtifactFC,dollar bill,S,NFB_S_09,green,,
2,17,Color,ArtifactFC,tennis ball,S,NFB_S_09,yellow,,
2,18,Color,ArtifactFC,chalkboard,S,NFB_S_09,black,,
2,19,Color,ArtifactNFC,toilet,S,NFB_S_09,white,,
2,20,Color,ArtifactFC,street sign,S,NFB_S_09,green,,
2,21,Color,ArtifactNFC,pants,S,NFB_S_09,blue,,
2,22,Color,ArtifactNFC,mug,S,NFB_S_09,white,,
2,23,Color,ArtifactNFC,book,S,NFB_S_09,blue,,
2,24,Color,ArtifactNFC,purse,S,NFB_S_09,brown,,
2,25,Color,ArtifactFC,crayon,S,NFB_S_09,red,,
2,26,Color,ArtifactNFC,lunch box,S,NFB_S_09,red,,
2,27,Color,ArtifactNFC,suitcase,S,NFB_S_09,grey,,
2,28,Color,ArtifactNFC,couch,S,NFB_S_09,beige,,
2,29,Color,ArtifactNFC,shoes,S,NFB_S_09,black,,
2,30,Color,ArtifactNFC,vacuum,S,NFB_S_09,silver,,
3,31,Color,Natural,apple,S,NFB_S_09,red,,
3,32,Color,Natural,blueberry,S,NFB_S_09,blue,,
3,33,Color,Natural,carrot,S,NFB_S_09,orange,,
3,34,Color,Natural,corn,S,NFB_S_09,yellow,,
3,35,Color,Natural,fire,S,NFB_S_09,orange,,
3,36,Color,Natural,kiwi,S,NFB_S_09,green,,
3,37,Color,Natural,polar bear,S,NFB_S_09,white,,
3,38,Color,Natural,spinach,S,NFB_S_09,green,,
3,39,Color,ArtifactFC,coin,S,NFB_S_09,silver,,
3,40,Color,ArtifactFC,lab coat,S,NFB_S_09,white,,
3,41,Color,ArtifactFC,military uniform,S,NFB_S_09,green,,
3,42,Color,ArtifactFC,paper,S,NFB_S_09,white,,
3,43,Color,ArtifactFC,recycling bin,S,NFB_S_09,blue,,
3,44,Color,ArtifactFC,school bus,S,NFB_S_09,yellow,,
3,45,Color,ArtifactFC,stop sign,S,NFB_S_09,red,,
3,46,Color,ArtifactFC,wedding dress,S,NFB_S_09,white,,
3,47,Color,ArtifactNFC,car,S,NFB_S_09,white,,
3,48,Color,ArtifactNFC,cup,S,NFB_S_09,white,,
3,49,Color,ArtifactNFC,fork,S,NFB_S_09,silver,,
3,50,Color,ArtifactNFC,laptop,S,NFB_S_09,silver,,
3,51,Color,ArtifactFC,pen,S,NFB_S_09,black,,
3,52,Color,ArtifactNFC,soap,S,NFB_S_09,white,,
3,53,Color,ArtifactNFC,table,S,NFB_S_09,brown,,
3,54,Color,ArtifactNFC,towel,S,NFB_S_09,white,,
2,1,Color,Natural,strawberry,S,NFB_S_17,red,,
2,2,Color,Natural,banana,S,NFB_S_17,yellow,,
2,3,Color,Natural,broccoli,S,NFB_S_17,green,,
2,4,Color,Natural,lemon,S,NFB_S_17,yellow,,
2,5,Color,Natural,coal,S,NFB_S_17,dark,grey,black
2,6,Color,Natural,snow,S,NFB_S_17,white,,
2,7,Color,Natural,flamingo,S,NFB_S_17,pink,,
2,8,Color,Natural,elephant,S,NFB_S_17,grey,,
2,9,Color,Natural,ruby,S,NFB_S_17,ruby,,
2,10,Color,Natural,pearl,S,NFB_S_17,offWhite,,
2,11,Color,ArtifactFC,go traffic,S,NFB_S_17,green,,
2,12,Color,ArtifactFC,fire truck,S,NFB_S_17,red,,
2,13,Color,ArtifactFC,basketball,S,NFB_S_17,orange,brown,
2,14,Color,ArtifactFC,taxi cab,S,NFB_S_17,yellow,,
2,15,Color,ArtifactFC,police uniform,S,NFB_S_17,dark,blue,
2,16,Color,ArtifactFC,dollar bill,S,NFB_S_17,green,,
2,17,Color,ArtifactFC,tennis ball,S,NFB_S_17,yellow,,
2,18,Color,ArtifactFC,chalkboard,S,NFB_S_17,green,,
2,19,Color,ArtifactNFC,toilet,S,NFB_S_17,white,,
2,20,Color,ArtifactFC,street sign,S,NFB_S_17,green,,
2,21,Color,ArtifactNFC,pants,S,NFB_S_17,blue,,
2,22,Color,ArtifactNFC,mug,S,NFB_S_17,white,,
2,23,Color,ArtifactNFC,book,S,NFB_S_17,brown,,
2,24,Color,ArtifactNFC,purse,S,NFB_S_17,black,,
2,25,Color,ArtifactFC,crayon,S,NFB_S_17,red,,
2,26,Color,ArtifactNFC,lunch box,S,NFB_S_17,yellow,,
2,27,Color,ArtifactNFC,suitcase,S,NFB_S_17,black,,
2,28,Color,ArtifactNFC,couch,S,NFB_S_17,blue,,
2,29,Color,ArtifactNFC,shoes,S,NFB_S_17,white,,
2,30,Color,ArtifactNFC,vacuum,S,NFB_S_17,silver,,
3,31,Color,Natural,apple,S,NFB_S_17,red,,
3,32,Color,Natural,blueberry,S,NFB_S_17,blue,,
3,33,Color,Natural,carrot,S,NFB_S_17,orange,,
3,34,Color,Natural,corn,S,NFB_S_17,yellow,,
3,35,Color,Natural,fire,S,NFB_S_17,red,,
3,36,Color,Natural,kiwi,S,NFB_S_17,brown,,
3,37,Color,Natural,polar bear,S,NFB_S_17,white,,
3,38,Color,Natural,spinach,S,NFB_S_17,green,,
3,39,Color,ArtifactFC,coin,S,NFB_S_17,copper,,
3,40,Color,ArtifactFC,lab coat,S,NFB_S_17,white,,
3,41,Color,ArtifactFC,military uniform,S,NFB_S_17,dark,blue,
3,42,Color,ArtifactFC,paper,S,NFB_S_17,white,,
3,43,Color,ArtifactFC,recycling bin,S,NFB_S_17,green,,
3,44,Color,ArtifactFC,school bus,S,NFB_S_17,yellow,,
3,45,Color,ArtifactFC,stop sign,S,NFB_S_17,red,,
3,46,Color,ArtifactFC,wedding dress,S,NFB_S_17,offWhite,,
3,47,Color,ArtifactNFC,car,S,NFB_S_17,silver,,
3,48,Color,ArtifactNFC,cup,S,NFB_S_17,white,,
3,49,Color,ArtifactNFC,fork,S,NFB_S_17,white,,
3,50,Color,ArtifactNFC,laptop,S,NFB_S_17,black,,
3,51,Color,ArtifactFC,pen,S,NFB_S_17,black,,
3,52,Color,ArtifactNFC,soap,S,NFB_S_17,white,,
3,53,Color,ArtifactNFC,table,S,NFB_S_17,brown,,
3,54,Color,ArtifactNFC,towel,S,NFB_S_17,white,,
2,1,Color,Natural,strawberry,S,NFB_S_03,red,,
2,2,Color,Natural,banana,S,NFB_S_03,yellow,,
2,3,Color,Natural,broccoli,S,NFB_S_03,green,,
2,4,Color,Natural,lemon,S,NFB_S_03,yellow,,
2,5,Color,Natural,coal,S,NFB_S_03,black,,
2,6,Color,Natural,snow,S,NFB_S_03,white,,
2,7,Color,Natural,flamingo,S,NFB_S_03,pink,,
2,8,Color,Natural,elephant,S,NFB_S_03,grey,,
2,9,Color,Natural,ruby,S,NFB_S_03,red,,
2,10,Color,Natural,pearl,S,NFB_S_03,white,,
2,11,Color,ArtifactFC,go traffic,S,NFB_S_03,green,,
2,12,Color,ArtifactFC,fire truck,S,NFB_S_03,red,,
2,13,Color,ArtifactFC,basketball,S,NFB_S_03,orange,,
2,14,Color,ArtifactFC,taxi cab,S,NFB_S_03,yellow,,
2,15,Color,ArtifactFC,police uniform,S,NFB_S_03,blue,,
2,16,Color,ArtifactFC,dollar bill,S,NFB_S_03,green,,
2,17,Color,ArtifactFC,tennis ball,S,NFB_S_03,yellow,green,fluorescent
2,18,Color,ArtifactFC,chalkboard,S,NFB_S_03,green,,
2,19,Color,ArtifactNFC,toilet,S,NFB_S_03,white,,
2,20,Color,ArtifactFC,street sign,S,NFB_S_03,red,,
2,21,Color,ArtifactNFC,pants,S,NFB_S_03,black,,
2,22,Color,ArtifactNFC,mug,S,NFB_S_03,black,,
2,23,Color,ArtifactNFC,book,S,NFB_S_03,beige,,
2,24,Color,ArtifactNFC,purse,S,NFB_S_03,black,,
2,25,Color,ArtifactFC,crayon,S,NFB_S_03,blue,,
2,26,Color,ArtifactNFC,lunch box,S,NFB_S_03,blue,,
2,27,Color,ArtifactNFC,suitcase,S,NFB_S_03,black,,
2,28,Color,ArtifactNFC,couch,S,NFB_S_03,grey,,
2,29,Color,ArtifactNFC,shoes,S,NFB_S_03,black,,
2,30,Color,ArtifactNFC,vacuum,S,NFB_S_03,grey,,
3,31,Color,Natural,apple,S,NFB_S_03,red,,
3,32,Color,Natural,blueberry,S,NFB_S_03,dark,blue,
3,33,Color,Natural,carrot,S,NFB_S_03,orange,,
3,34,Color,Natural,corn,S,NFB_S_03,yellow,,
3,35,Color,Natural,fire,S,NFB_S_03,orange,,
3,36,Color,Natural,kiwi,S,NFB_S_03,green,,
3,37,Color,Natural,polar bear,S,NFB_S_03,white,,
3,38,Color,Natural,spinach,S,NFB_S_03,green,,
3,39,Color,ArtifactFC,coin,S,NFB_S_03,silver,,
3,40,Color,ArtifactFC,lab coat,S,NFB_S_03,white,,
3,41,Color,ArtifactFC,military uniform,S,NFB_S_03,olive,green,
3,42,Color,ArtifactFC,paper,S,NFB_S_03,white,,
3,43,Color,ArtifactFC,recycling bin,S,NFB_S_03,blue,,
3,44,Color,ArtifactFC,school bus,S,NFB_S_03,yellow,,
3,45,Color,ArtifactFC,stop sign,S,NFB_S_03,red,,
3,46,Color,ArtifactFC,wedding dress,S,NFB_S_03,white,,
3,47,Color,ArtifactNFC,car,S,NFB_S_03,beige,,
3,48,Color,ArtifactNFC,cup,S,NFB_S_03,clear,,
3,49,Color,ArtifactNFC,fork,S,NFB_S_03,silver,,
3,50,Color,ArtifactNFC,laptop,S,NFB_S_03,silver,,
3,51,Color,ArtifactFC,pen,S,NFB_S_03,black,,
3,52,Color,ArtifactNFC,soap,S,NFB_S_03,white,,
3,53,Color,ArtifactNFC,table,S,NFB_S_03,brown,,
3,54,Color,ArtifactNFC,towel,S,NFB_S_03,beige,,
2,1,Color,Natural,strawberry,S,NFB_S_23,red,,
2,2,Color,Natural,banana,S,NFB_S_23,yellow,,
2,3,Color,Natural,broccoli,S,NFB_S_23,green,,
2,4,Color,Natural,lemon,S,NFB_S_23,yellow,,
2,5,Color,Natural,coal,S,NFB_S_23,black,,
2,6,Color,Natural,snow,S,NFB_S_23,white,,
2,7,Color,Natural,flamingo,S,NFB_S_23,pink,,
2,8,Color,Natural,elephant,S,NFB_S_23,grey,,
2,9,Color,Natural,ruby,S,NFB_S_23,red,,
2,10,Color,Natural,pearl,S,NFB_S_23,champagne,,
2,11,Color,ArtifactFC,go traffic,S,NFB_S_23,green,,
2,12,Color,ArtifactFC,fire truck,S,NFB_S_23,red,,
2,13,Color,ArtifactFC,basketball,S,NFB_S_23,orange,,
2,14,Color,ArtifactFC,taxi cab,S,NFB_S_23,yellow,,
2,15,Color,ArtifactFC,police uniform,S,NFB_S_23,black,,
2,16,Color,ArtifactFC,dollar bill,S,NFB_S_23,green,,
2,17,Color,ArtifactFC,tennis ball,S,NFB_S_23,green,,
2,18,Color,ArtifactFC,chalkboard,S,NFB_S_23,black,,
2,19,Color,ArtifactNFC,toilet,S,NFB_S_23,white,,
2,20,Color,ArtifactFC,street sign,S,NFB_S_23,blue,,
2,21,Color,ArtifactNFC,pants,S,NFB_S_23,blue,,
2,22,Color,ArtifactNFC,mug,S,NFB_S_23,white,,
2,23,Color,ArtifactNFC,book,S,NFB_S_23,blue,,
2,24,Color,ArtifactNFC,purse,S,NFB_S_23,black,,
2,25,Color,ArtifactFC,crayon,S,NFB_S_23,pink,,
2,26,Color,ArtifactNFC,lunch box,S,NFB_S_23,blue,,
2,27,Color,ArtifactNFC,suitcase,S,NFB_S_23,burgundy,,
2,28,Color,ArtifactNFC,couch,S,NFB_S_23,floral,print,
2,29,Color,ArtifactNFC,shoes,S,NFB_S_23,black,,
2,30,Color,ArtifactNFC,vacuum,S,NFB_S_23,silver,,
3,31,Color,Natural,apple,S,NFB_S_23,red,,
3,32,Color,Natural,blueberry,S,NFB_S_23,dark,blue,
3,33,Color,Natural,carrot,S,NFB_S_23,orange,,
3,34,Color,Natural,corn,S,NFB_S_23,yellow,,
3,35,Color,Natural,fire,S,NFB_S_23,orange,,
3,36,Color,Natural,kiwi,S,NFB_S_23,brown,,
3,37,Color,Natural,polar bear,S,NFB_S_23,white,,
3,38,Color,Natural,spinach,S,NFB_S_23,green,,
3,39,Color,ArtifactFC,coin,S,NFB_S_23,silver,,
3,40,Color,ArtifactFC,lab coat,S,NFB_S_23,white,,
3,41,Color,ArtifactFC,military uniform,S,NFB_S_23,green,,
3,42,Color,ArtifactFC,paper,S,NFB_S_23,white,,
3,43,Color,ArtifactFC,recycling bin,S,NFB_S_23,blue,,
3,44,Color,ArtifactFC,school bus,S,NFB_S_23,yellow,,
3,45,Color,ArtifactFC,stop sign,S,NFB_S_23,red,,
3,46,Color,ArtifactFC,wedding dress,S,NFB_S_23,ivory,,
3,47,Color,ArtifactNFC,car,S,NFB_S_23,beige,,
3,48,Color,ArtifactNFC,cup,S,NFB_S_23,white,,
3,49,Color,ArtifactNFC,fork,S,NFB_S_23,silver,,
3,50,Color,ArtifactNFC,laptop,S,NFB_S_23,blue,,
3,51,Color,ArtifactFC,pen,S,NFB_S_23,black,,
3,52,Color,ArtifactNFC,soap,S,NFB_S_23,white,,
3,53,Color,ArtifactNFC,table,S,NFB_S_23,brown,,
3,54,Color,ArtifactNFC,towel,S,NFB_S_23,white,,
2,1,Color,Natural,strawberry,S,NFB_S_11,red,,
2,2,Color,Natural,banana,S,NFB_S_11,yellow,,
2,3,Color,Natural,broccoli,S,NFB_S_11,green,,
2,4,Color,Natural,lemon,S,NFB_S_11,yellow,,
2,5,Color,Natural,coal,S,NFB_S_11,black,,
2,6,Color,Natural,snow,S,NFB_S_11,white,,
2,7,Color,Natural,flamingo,S,NFB_S_11,pink,,
2,8,Color,Natural,elephant,S,NFB_S_11,grey,,
2,9,Color,Natural,ruby,S,NFB_S_11,red,,
2,10,Color,Natural,pearl,S,NFB_S_11,white,,
2,11,Color,ArtifactFC,go traffic,S,NFB_S_11,green,,
2,12,Color,ArtifactFC,fire truck,S,NFB_S_11,red,,
2,13,Color,ArtifactFC,basketball,S,NFB_S_11,orange,,
2,14,Color,ArtifactFC,taxi cab,S,NFB_S_11,yellow,,
2,15,Color,ArtifactFC,police uniform,S,NFB_S_11,navy,blue,
2,16,Color,ArtifactFC,dollar bill,S,NFB_S_11,NA,,
2,17,Color,ArtifactFC,tennis ball,S,NFB_S_11,green,,
2,18,Color,ArtifactFC,chalkboard,S,NFB_S_11,black,,
2,19,Color,ArtifactNFC,toilet,S,NFB_S_11,white,,
2,20,Color,ArtifactFC,street sign,S,NFB_S_11,yellow,,
2,21,Color,ArtifactNFC,pants,S,NFB_S_11,tan,,
2,22,Color,ArtifactNFC,mug,S,NFB_S_11,white,,
2,23,Color,ArtifactNFC,book,S,NFB_S_11,brown,,
2,24,Color,ArtifactNFC,purse,S,NFB_S_11,black,,
2,25,Color,ArtifactFC,crayon,S,NFB_S_11,blue,,
2,26,Color,ArtifactNFC,lunch box,S,NFB_S_11,red,,
2,27,Color,ArtifactNFC,suitcase,S,NFB_S_11,black,,
2,28,Color,ArtifactNFC,couch,S,NFB_S_11,blue,,
2,29,Color,ArtifactNFC,shoes,S,NFB_S_11,black,,
2,30,Color,ArtifactNFC,vacuum,S,NFB_S_11,white,,
3,31,Color,Natural,apple,S,NFB_S_11,red,,
3,32,Color,Natural,blueberry,S,NFB_S_11,blue,,
3,33,Color,Natural,carrot,S,NFB_S_11,orange,,
3,34,Color,Natural,corn,S,NFB_S_11,yellow,,
3,35,Color,Natural,fire,S,NFB_S_11,orange,,
3,36,Color,Natural,kiwi,S,NFB_S_11,brown,,
3,37,Color,Natural,polar bear,S,NFB_S_11,white,,
3,38,Color,Natural,spinach,S,NFB_S_11,green,,
3,39,Color,ArtifactFC,coin,S,NFB_S_11,silver,,
3,40,Color,ArtifactFC,lab coat,S,NFB_S_11,white,,
3,41,Color,ArtifactFC,military uniform,S,NFB_S_11,green,,
3,42,Color,ArtifactFC,paper,S,NFB_S_11,white,,
3,43,Color,ArtifactFC,recycling bin,S,NFB_S_11,blue,,
3,44,Color,ArtifactFC,school bus,S,NFB_S_11,yellow,,
3,45,Color,ArtifactFC,stop sign,S,NFB_S_11,red,,
3,46,Color,ArtifactFC,wedding dress,S,NFB_S_11,white,,
3,47,Color,ArtifactNFC,car,S,NFB_S_11,red,,
3,48,Color,ArtifactNFC,cup,S,NFB_S_11,white,,
3,49,Color,ArtifactNFC,fork,S,NFB_S_11,silver,,
3,50,Color,ArtifactNFC,laptop,S,NFB_S_11,black,,
3,51,Color,ArtifactFC,pen,S,NFB_S_11,black,,
3,52,Color,ArtifactNFC,soap,S,NFB_S_11,white,,
3,53,Color,ArtifactNFC,table,S,NFB_S_11,brown,,
3,54,Color,ArtifactNFC,towel,S,NFB_S_11,white,,
2,1,Color,Natural,strawberry,S,NFB_S_02,red,,
2,2,Color,Natural,banana,S,NFB_S_02,yellow,,
2,3,Color,Natural,broccoli,S,NFB_S_02,green,,
2,4,Color,Natural,lemon,S,NFB_S_02,yellow,,
2,5,Color,Natural,coal,S,NFB_S_02,black,,
2,6,Color,Natural,snow,S,NFB_S_02,white,,
2,7,Color,Natural,flamingo,S,NFB_S_02,pink,,
2,8,Color,Natural,elephant,S,NFB_S_02,grey,,
2,9,Color,Natural,ruby,S,NFB_S_02,red,,
2,10,Color,Natural,pearl,S,NFB_S_02,white,,
2,11,Color,ArtifactFC,go traffic,S,NFB_S_02,green,,
2,12,Color,ArtifactFC,fire truck,S,NFB_S_02,red,,
2,13,Color,ArtifactFC,basketball,S,NFB_S_02,orange,,
2,14,Color,ArtifactFC,taxi cab,S,NFB_S_02,yellow,,
2,15,Color,ArtifactFC,police uniform,S,NFB_S_02,black,,
2,16,Color,ArtifactFC,dollar bill,S,NFB_S_02,NA,,
2,17,Color,ArtifactFC,tennis ball,S,NFB_S_02,green,,
2,18,Color,ArtifactFC,chalkboard,S,NFB_S_02,black,,
2,19,Color,ArtifactNFC,toilet,S,NFB_S_02,white,,
2,20,Color,ArtifactFC,street sign,S,NFB_S_02,yellow,,
2,21,Color,ArtifactNFC,pants,S,NFB_S_02,blue,,
2,22,Color,ArtifactNFC,mug,S,NFB_S_02,white,,
2,23,Color,ArtifactNFC,book,S,NFB_S_02,black,,
2,24,Color,ArtifactNFC,purse,S,NFB_S_02,brown,,
2,25,Color,ArtifactFC,crayon,S,NFB_S_02,red,,
2,26,Color,ArtifactNFC,lunch box,S,NFB_S_02,blue,,
2,27,Color,ArtifactNFC,suitcase,S,NFB_S_02,black,,
2,28,Color,ArtifactNFC,couch,S,NFB_S_02,grey,,
2,29,Color,ArtifactNFC,shoes,S,NFB_S_02,black,,
2,30,Color,ArtifactNFC,vacuum,S,NFB_S_02,grey,,
3,31,Color,Natural,apple,S,NFB_S_02,red,,
3,32,Color,Natural,blueberry,S,NFB_S_02,blue,,
3,33,Color,Natural,carrot,S,NFB_S_02,orange,,
3,34,Color,Natural,corn,S,NFB_S_02,yellow,,
3,35,Color,Natural,fire,S,NFB_S_02,yellow,,
3,36,Color,Natural,kiwi,S,NFB_S_02,green,,
3,37,Color,Natural,polar bear,S,NFB_S_02,white,,
3,38,Color,Natural,spinach,S,NFB_S_02,green,,
3,39,Color,ArtifactFC,coin,S,NFB_S_02,silver,,
3,40,Color,ArtifactFC,lab coat,S,NFB_S_02,white,,
3,41,Color,ArtifactFC,military uniform,S,NFB_S_02,green,,
3,42,Color,ArtifactFC,paper,S,NFB_S_02,white,,
3,43,Color,ArtifactFC,recycling bin,S,NFB_S_02,green,,
3,44,Color,ArtifactFC,school bus,S,NFB_S_02,yellow,,
3,45,Color,ArtifactFC,stop sign,S,NFB_S_02,red,,
3,46,Color,ArtifactFC,wedding dress,S,NFB_S_02,white,,
3,47,Color,ArtifactNFC,car,S,NFB_S_02,grey,,
3,48,Color,ArtifactNFC,cup,S,NFB_S_02,white,,
3,49,Color,ArtifactNFC,fork,S,NFB_S_02,silver,,
3,50,Color,ArtifactNFC,laptop,S,NFB_S_02,silver,,
3,51,Color,ArtifactFC,pen,S,NFB_S_02,black,,
3,52,Color,ArtifactNFC,soap,S,NFB_S_02,white,,
3,53,Color,ArtifactNFC,table,S,NFB_S_02,brown,,
3,54,Color,ArtifactNFC,towel,S,NFB_S_02,white,,
2,1,Color,Natural,strawberry,S,NFB_S_16,red,,
2,2,Color,Natural,banana,S,NFB_S_16,yellow,,
2,3,Color,Natural,broccoli,S,NFB_S_16,green,,
2,4,Color,Natural,lemon,S,NFB_S_16,yellow,,
2,5,Color,Natural,coal,S,NFB_S_16,black,,
2,6,Color,Natural,snow,S,NFB_S_16,white,,
2,7,Color,Natural,flamingo,S,NFB_S_16,pink,,
2,8,Color,Natural,elephant,S,NFB_S_16,grey,,
2,9,Color,Natural,ruby,S,NFB_S_16,red,,
2,10,Color,Natural,pearl,S,NFB_S_16,white,,
2,11,Color,ArtifactFC,go traffic,S,NFB_S_16,green,,
2,12,Color,ArtifactFC,fire truck,S,NFB_S_16,red,,
2,13,Color,ArtifactFC,basketball,S,NFB_S_16,orange,brown,
2,14,Color,ArtifactFC,taxi cab,S,NFB_S_16,yellow,,
2,15,Color,ArtifactFC,police uniform,S,NFB_S_16,navy,,
2,16,Color,ArtifactFC,dollar bill,S,NFB_S_16,NA,,
2,17,Color,ArtifactFC,tennis ball,S,NFB_S_16,neon,green,
